"","bias","bias.abs","variance","MSE"
"1",0.850747462540391,0.850747462540391,0.020179487649037,0.74354714291497
"2",0.243005485186087,0.243005485186087,0.0180325296825244,0.0767235449193994
"3",0.286186783152409,0.286186783152409,0.0267174147593579,0.108085941315295
"4",-0.111656544019495,0.111656544019495,0.0399280964933031,0.0515967183858146
"5",NA,NA,NA,NA
"6",0.261649020878398,0.261649020878398,0.0253142382585951,0.0932681636200478
"7",0.22551298431443,0.22551298431443,0.0173827116027806,0.0678911634651253
"8",NA,NA,NA,NA
"9",-0.0832742304375864,0.0832742304375864,0.0418707489588927,0.0479679314346871
"10",NA,NA,NA,NA
"11",NA,NA,NA,NA
"12",NA,NA,NA,NA
"13",NA,NA,NA,NA
"14",NA,NA,NA,NA
"15",NA,NA,NA,NA
"16",0.154759350880776,0.154759350880776,0.0155348229236065,0.0391745831501736
"17",0.116320439801247,0.116320439801247,0.0246905926785936,0.0377272255405773
"18",NA,NA,NA,NA
"19",NA,NA,NA,NA
"20",NA,NA,NA,NA
"21",NA,NA,NA,NA
"22",NA,NA,NA,NA
"23",NA,NA,NA,NA
"24",NA,NA,NA,NA
"25",NA,NA,NA,NA
"26",NA,NA,NA,NA
"27",NA,NA,NA,NA
"28",NA,NA,NA,NA
"29",NA,NA,NA,NA
"30",NA,NA,NA,NA
"31",NA,NA,NA,NA
"32",NA,NA,NA,NA
"33",NA,NA,NA,NA
"34",-0.0793306682615144,0.0793306682615144,0.0575079050275495,0.062651101853817
"35",NA,NA,NA,NA
"36",0.136959484216602,0.136959484216602,0.0259093828805177,0.0441490955397851
"37",0.148267755482752,0.148267755482752,0.0269622878595183,0.0484063694182209
"38",NA,NA,NA,NA
"39",NA,NA,NA,NA
"40",NA,NA,NA,NA
"41",NA,NA,NA,NA
"42",NA,NA,NA,NA
"43",NA,NA,NA,NA
"44",NA,NA,NA,NA
"45",NA,NA,NA,NA
"46",NA,NA,NA,NA
"47",NA,NA,NA,NA
"48",NA,NA,NA,NA
"49",NA,NA,NA,NA
"50",NA,NA,NA,NA
"51",NA,NA,NA,NA
"52",NA,NA,NA,NA
"53",NA,NA,NA,NA
"54",NA,NA,NA,NA
"55",-0.114419200511282,0.114419200511282,0.0412832412454051,0.0535493298661379
"56",NA,NA,NA,NA
"57",NA,NA,NA,NA
"58",NA,NA,NA,NA
"59",NA,NA,NA,NA
"60",NA,NA,NA,NA
"61",NA,NA,NA,NA
"62",0.130878980746723,0.130878980746723,0.0222156686550267,0.0389006628832271
"63",0.0867931831543504,0.0867931831543504,0.0278086249497675,0.0347855090928368
"64",0.299382066735307,0.299382066735307,0.0258420239227861,0.114954805327034
"65",0.259526747305713,0.259526747305713,0.0328544023179078,0.0995514468386329
"66",0.143772535095695,0.143772535095695,0.0269211277910658,0.0470532470830873
"67",0.129931211322154,0.129931211322154,0.0240109483233978,0.0404128490325721
"68",0.283832121863227,0.283832121863227,0.0413108317787713,0.121045288544578
"69",0.255205904724391,0.255205904724391,0.0231095147023892,0.0877773782145362
"70",0.82916610449007,0.82916610449007,0.0241192023125388,0.711153247101526
