"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,0.758694846102126,0.251822017609299,0.265132761073688,1.25225693113056,TRUE,"full",150,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
2,1.11537666351292,0.252035498022089,0.621396164564013,1.60935716246183,TRUE,"full",150,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
3,1.00683238688304,0.253195806126201,0.510577725839103,1.50308704792698,TRUE,"full",150,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
4,1.24679964037644,0.234448529506087,0.787288966316131,1.70631031443674,TRUE,"full",150,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
5,0.883621237231422,0.240230810740259,0.412777500203656,1.35446497425919,TRUE,"full",150,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
6,1.36516570330217,0.295732714181115,0.785540234456911,1.94479117214744,TRUE,"full",150,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
7,0.850473831726442,0.240937191314883,0.378245614213034,1.32270204923985,TRUE,"full",150,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
8,0.798098431982131,0.260396699469463,0.287730279328884,1.30846658463538,TRUE,"full",150,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
9,0.710638745688353,0.240351835047128,0.239557805377871,1.18171968599883,TRUE,"full",150,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
10,1.66001169455332,0.319261349942393,1.03427094701059,2.28575244209605,TRUE,"full",150,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
1,0.606257854394052,0.263166855361077,0.0904602959616791,1.12205541282643,TRUE,"full",150,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
2,0.595734127228383,0.29972666549715,0.00828065764768593,1.18318759680908,TRUE,"full",150,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
3,1.27141423847942,0.258593765833726,0.764579770818729,1.7782487061401,TRUE,"full",150,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
4,0.996899679471138,0.3132050789236,0.383029005005856,1.61077035393642,TRUE,"full",150,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
5,1.65027833703826,0.291102777928394,1.07972737649905,2.22082929757748,TRUE,"full",150,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
6,0.793052580251261,0.283957458023059,0.236506189384521,1.349598971118,TRUE,"full",150,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
7,1.32365699618608,0.267568536058738,0.799232302114849,1.84808169025732,TRUE,"full",150,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
8,1.16867512916917,0.289080407299836,0.602087942225323,1.73526231611302,TRUE,"full",150,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
9,0.490201298331923,0.268624428923264,-0.036292907725314,1.01669550438916,TRUE,"full",150,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
10,0.78958668197898,0.271151426764863,0.258139651163199,1.32103371279476,TRUE,"full",150,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
1,1.00081931398505,0.229682006654142,0.55065085304604,1.45098777492405,TRUE,"full",150,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
2,0.956952283238238,0.210155684000189,0.545054711451487,1.36884985502499,TRUE,"full",150,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
3,1.04621803569383,0.204239546940725,0.645915879471234,1.44652019191643,TRUE,"full",150,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
4,1.43742949897116,0.255180932521366,0.93728406168794,1.93757493625439,TRUE,"full",150,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
5,1.03889242827056,0.241518180483057,0.565525492912125,1.512259363629,TRUE,"full",150,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
6,0.418188947650917,0.242564532270013,-0.0572287995251128,0.893606694826946,TRUE,"full",150,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
7,0.883799115341004,0.309193724174287,0.277790551713591,1.48980767896842,TRUE,"full",150,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
8,0.964888668216648,0.263917908512452,0.447619072657106,1.48215826377619,TRUE,"full",150,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
9,1.04265349149951,0.228297172577897,0.595199255474505,1.49010772752451,TRUE,"full",150,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
10,1.03600476696117,0.223112369821123,0.59871255760639,1.47329697631596,TRUE,"full",150,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
1,1.31637313959362,0.211052785593204,0.90271728099409,1.73002899819316,TRUE,"full",150,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
2,0.570125470061129,0.238195346784639,0.103271169078208,1.03697977104405,TRUE,"full",150,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
3,0.773141315582571,0.262704440347963,0.258250073921812,1.28803255724333,TRUE,"full",150,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
4,0.920643569981587,0.280485342924392,0.370902399658413,1.47038474030476,TRUE,"full",150,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
5,0.969872846318043,0.246198866722752,0.487331934506873,1.45241375812921,TRUE,"full",150,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
6,1.17022986827781,0.279583301609779,0.622256666443841,1.71820307011177,TRUE,"full",150,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
7,1.24040636711945,0.26108717669922,0.728684903963734,1.75212783027517,TRUE,"full",150,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
8,1.06102143063888,0.230908494532528,0.608449097630759,1.513593763647,TRUE,"full",150,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
9,0.912172055343811,0.251522660604312,0.419196699263668,1.40514741142395,TRUE,"full",150,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
10,0.574619217195481,0.229774441570047,0.124269587150387,1.02496884724058,TRUE,"full",150,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
1,1.64530885205967,0.269216299830456,1.11765460034084,2.1729631037785,TRUE,"full",150,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
2,1.21589641989471,0.284835545875935,0.657629008461075,1.77416383132835,TRUE,"full",150,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
3,1.12303225396766,0.267613773305922,0.598518896521183,1.64754561141413,TRUE,"full",150,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
4,0.733542723076986,0.222580361338459,0.297293231187695,1.16979221496628,TRUE,"full",150,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
5,1.19913406627184,0.278362674991294,0.653553248648672,1.744714883895,TRUE,"full",150,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
6,1.16848493275825,0.231785475173288,0.714193749279104,1.6227761162374,TRUE,"full",150,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
7,0.588917595752946,0.287791712358777,0.0248562044806319,1.15297898702526,TRUE,"full",150,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
8,1.04890033459767,0.236034557843169,0.586281102118222,1.51151956707712,TRUE,"full",150,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
9,0.792381903152477,0.23339016297655,0.334945589372506,1.24981821693245,TRUE,"full",150,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
10,1.07493409960919,0.217009202976273,0.649603877461949,1.50026432175642,TRUE,"full",150,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
1,1.04773480311896,0.238842772809845,0.579611570443978,1.51585803579394,TRUE,"full",150,6,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
2,0.931990991639508,0.267733134738462,0.407243690084113,1.4567382931949,TRUE,"full",150,6,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
3,1.09389342835596,0.239120474361231,0.625225910641813,1.5625609460701,TRUE,"full",150,6,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
4,1.31208899481842,0.261530739309523,0.799498164921625,1.82467982471522,TRUE,"full",150,6,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
5,1.26581650857945,0.229202727072808,0.816587418358385,1.71504559880052,TRUE,"full",150,6,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
6,1.1146276412288,0.316959775693724,0.49339789632121,1.7358573861364,TRUE,"full",150,6,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
7,1.04869765180098,0.261213522906044,0.536728554630303,1.56066674897165,TRUE,"full",150,6,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
8,0.95851352441228,0.267575442399376,0.434075294162131,1.48295175466243,TRUE,"full",150,6,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
9,0.73387387455247,0.258533618760941,0.227157292988218,1.24059045611672,TRUE,"full",150,6,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
10,1.46382292305085,0.278639063059181,0.917700394768874,2.00994545133283,TRUE,"full",150,6,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
1,1.02125506500286,0.259136736252995,0.513356394875731,1.52915373512998,TRUE,"full",150,7,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
2,0.973404586865113,0.342513770349484,0.302089932771102,1.64471924095912,TRUE,"full",150,7,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
3,0.879071786660989,0.271900357275963,0.346156879016529,1.41198669430545,TRUE,"full",150,7,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
4,1.5082883799275,0.274893420517662,0.969507176125864,2.04706958372915,TRUE,"full",150,7,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
5,1.21094562628347,0.295167299263016,0.632428350314002,1.78946290225294,TRUE,"full",150,7,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
6,1.2246327256369,0.285651298459272,0.664766468519623,1.78449898275417,TRUE,"full",150,7,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
7,1.0953521591348,0.274666534728301,0.55701564330891,1.63368867496069,TRUE,"full",150,7,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
8,1.00610161914443,0.25212931276961,0.511937246669159,1.5002659916197,TRUE,"full",150,7,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
9,1.38697132753753,0.251139615858759,0.894746725363138,1.87919592971192,TRUE,"full",150,7,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
10,1.19042175319719,0.233509809249141,0.732750937032052,1.64809256936232,TRUE,"full",150,7,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
1,0.977092467336103,0.222427859279487,0.541141873989966,1.41304306068224,TRUE,"full",150,8,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
2,1.10751115622033,0.232265095995804,0.652279933202821,1.56274237923785,TRUE,"full",150,8,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
3,0.685319351794715,0.311431471441021,0.0749248841179995,1.29571381947143,TRUE,"full",150,8,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
4,1.27933652313936,0.255852945237194,0.77787396513596,1.78079908114276,TRUE,"full",150,8,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
5,0.867321591384644,0.268513711579002,0.341044387334625,1.39359879543466,TRUE,"full",150,8,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
6,1.34814963775102,0.235052571457367,0.887455063221054,1.80884421228099,TRUE,"full",150,8,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
7,0.718216981742616,0.252784248402682,0.222768959014333,1.2136650044709,TRUE,"full",150,8,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
8,0.865713469056647,0.235647306876664,0.403853234524528,1.32757370358877,TRUE,"full",150,8,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
9,0.838607639245592,0.207122183590819,0.432655619008294,1.24455965948289,TRUE,"full",150,8,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
10,1.04810668944978,0.236804132255659,0.583979118838426,1.51223426006113,TRUE,"full",150,8,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
1,1.50640582710426,0.230120027714591,1.0553788606623,1.95743279354622,TRUE,"full",150,9,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
2,1.57056756443098,0.233797905962067,1.11233208908444,2.02880303977751,TRUE,"full",150,9,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
3,1.24759125784804,0.196000354853433,0.86343762137824,1.63174489431784,TRUE,"full",150,9,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
4,1.15091728293756,0.227952397751148,0.704138793155763,1.59769577271936,TRUE,"full",150,9,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
5,0.914079201613307,0.252492735271423,0.419202534123311,1.4089558691033,TRUE,"full",150,9,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
6,0.91111196786305,0.217361737398434,0.485090790945067,1.33713314478103,TRUE,"full",150,9,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
7,0.988848415003224,0.260722734243595,0.477841245934969,1.49985558407148,TRUE,"full",150,9,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
8,0.623353306630197,0.225628288404965,0.181129987463049,1.06557662579735,TRUE,"full",150,9,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
9,1.17927187255178,0.23539676882928,0.717902683569295,1.64064106153427,TRUE,"full",150,9,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
10,0.816697842512523,0.218829470732525,0.387799961120812,1.24559572390423,TRUE,"full",150,9,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
1,1.34899286591626,0.262506879218837,0.83448883695333,1.86349689487918,TRUE,"full",150,10,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
2,1.08976955514053,0.232154387031778,0.634755317705275,1.54478379257579,TRUE,"full",150,10,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
3,1.32938146111514,0.258451225089215,0.822826368180025,1.83593655405026,TRUE,"full",150,10,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
4,1.03102742068692,0.238261008252947,0.564044425590947,1.4980104157829,TRUE,"full",150,10,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
5,1.24038450188484,0.243505204102656,0.763123071795562,1.71764593197412,TRUE,"full",150,10,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
6,0.925496969508956,0.283797555500764,0.369263981826953,1.48172995719096,TRUE,"full",150,10,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
7,0.957759723589769,0.265909774176786,0.43658614306609,1.47893330411345,TRUE,"full",150,10,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
8,1.0145971975435,0.247351429518051,0.529797304163625,1.49939709092338,TRUE,"full",150,10,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
9,1.55596135970156,0.270579839640482,1.0256346190636,2.08628810033953,TRUE,"full",150,10,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
10,1.18932132951318,0.209177477882774,0.779341006486018,1.59930165254034,TRUE,"full",150,10,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
1,0.972484392731327,0.243379780097491,0.495468789174967,1.44949999628769,TRUE,"full",150,11,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
2,0.79648563271715,0.220160922581528,0.364978153654244,1.22799311178006,TRUE,"full",150,11,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
3,0.797892197276306,0.258910782412515,0.29043638853869,1.30534800601392,TRUE,"full",150,11,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
4,1.13256282701214,0.269034673449349,0.605264556458924,1.65986109756536,TRUE,"full",150,11,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
5,0.780489120602504,0.21515486520894,0.358793333694412,1.2021849075106,TRUE,"full",150,11,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
6,1.16851196261472,0.269639580231386,0.640028096554706,1.69699582867473,TRUE,"full",150,11,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
7,0.705436873386873,0.233850798919555,0.247097729748626,1.16377601702512,TRUE,"full",150,11,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
8,1.07379951630737,0.266018665520684,0.552412512671419,1.59518651994331,TRUE,"full",150,11,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
9,1.51413221480764,0.240038121806662,1.04366614114994,1.98459828846533,TRUE,"full",150,11,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
10,0.667836126772398,0.269189132484102,0.140235122073976,1.19543713147082,TRUE,"full",150,11,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
1,1.20070821504233,0.283978874747165,0.644119848167675,1.75729658191698,TRUE,"full",150,12,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
2,0.496293751104111,0.243961002890159,0.0181389718071278,0.974448530401095,TRUE,"full",150,12,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
3,1.20863560412314,0.274807996217436,0.670021828873345,1.74724937937293,TRUE,"full",150,12,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
4,0.988978017114878,0.314002544263061,0.373544339305335,1.60441169492442,TRUE,"full",150,12,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
5,1.02015796805943,0.287087944441582,0.457475936558293,1.58283999956057,TRUE,"full",150,12,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
6,0.993891984855021,0.235220332584293,0.532868604558274,1.45491536515177,TRUE,"full",150,12,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
7,1.26783427615342,0.271912860294003,0.734894863043903,1.80077368926294,TRUE,"full",150,12,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.5,0.2,"both",25,10,30,28
