"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,2.83100648175576,0.312210239700793,2.21908565633759,3.44292730717394,TRUE,"full",565,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
2,2.36753731080884,0.263158818072312,1.85175550517298,2.8833191164447,TRUE,"full",565,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
3,3.02816401079468,0.231509934008617,2.57441287807455,3.48191514351481,TRUE,"full",565,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
4,2.9162602461799,0.265851953273074,2.39519999254505,3.43732049981475,TRUE,"full",565,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
5,3.11219033511569,0.287115795542106,2.5494537164606,3.67492695377078,TRUE,"full",565,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
6,2.99537698649661,0.305975386008778,2.39567624976366,3.59507772322955,TRUE,"full",565,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
7,2.63382845767926,0.26086375193236,2.12254489901984,3.14511201633868,TRUE,"full",565,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
8,2.72229775113146,0.281655166310298,2.17026376910364,3.27433173315928,TRUE,"full",565,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
9,3.82955672342468,0.274686543320043,3.2911809914796,4.36793245536977,TRUE,"full",565,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
10,3.27514603945863,0.26805544788393,2.74976701574638,3.80052506317089,TRUE,"full",565,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
1,3.08111370581262,0.289447481385481,2.51380706688125,3.64842034474399,TRUE,"full",565,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
2,3.10987905026227,0.268264982028603,2.58408934717292,3.63566875335162,TRUE,"full",565,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
3,2.71860706210464,0.264369722803525,2.20045192680689,3.23676219740238,TRUE,"full",565,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
4,3.66686069467214,0.25327630782832,3.17044825319135,4.16327313615293,TRUE,"full",565,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
5,2.74959376764631,0.283796725323425,2.19336240708199,3.30582512821063,TRUE,"full",565,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
6,2.79922926585357,0.267440198157377,2.27505610944686,3.32340242226029,TRUE,"full",565,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
7,3.4148679311868,0.276568639429383,2.87280335865197,3.95693250372164,TRUE,"full",565,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
8,3.56039654966589,0.272051926319714,3.02718457215451,4.09360852717728,TRUE,"full",565,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
9,3.0672760124487,0.253264444681067,2.57088682230927,3.56366520258813,TRUE,"full",565,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
10,3.21736438381385,0.282299797119169,2.66406694861731,3.77066181901038,TRUE,"full",565,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
1,3.33091683492007,0.341344642875052,2.66189362856928,3.99994004127086,TRUE,"full",565,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.6,0.2,"both",25,10,28,30
