"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,0.532983494090313,0.374841152560748,-0.201691664852236,1.26765865303286,TRUE,"full",12,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,15,43
2,1.10582738948558,0.411967012745656,0.298386881685541,1.91326789728562,TRUE,"full",12,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,15,43
3,1.0094155157261,0.387805933302736,0.249329853461797,1.76950117799041,TRUE,"full",12,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,15,43
4,0.734434400881953,0.400049516504434,-0.0496482434993998,1.51851704526331,TRUE,"full",12,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,15,43
5,0.341182678274167,0.407025082617783,-0.456571824461127,1.13893718100946,TRUE,"full",12,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,15,43
6,0.64466513551999,0.32339170758773,0.0108290357491311,1.27850123529085,TRUE,"full",12,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,15,43
7,0.0628498073883626,0.406440244606603,-0.733758433908229,0.859458048684954,TRUE,"full",12,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,15,43
8,0.239600781325564,0.383705557244185,-0.51244829154091,0.991649854192038,TRUE,"full",12,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,15,43
9,1.39259152534046,0.479392019275461,0.453000433084622,2.33218261759629,TRUE,"full",12,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,15,43
10,0.825971835412573,0.401809128705495,0.0384404144903836,1.61350325633476,TRUE,"full",12,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,15,43
1,0.740081061800076,0.443324900915762,-0.128819777444605,1.60898190104476,TRUE,"full",12,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,14,44
2,0.571227497989215,0.47001105883491,-0.349977249662745,1.49243224564118,TRUE,"full",12,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,14,44
3,1.15420780724,0.474213058422122,0.22476729173405,2.08364832274595,TRUE,"full",12,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,14,44
4,0.481905029270029,0.462778155189914,-0.425123487734091,1.38893354627415,TRUE,"full",12,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,14,44
5,0.744581826310779,0.417623425120178,-0.0739450460250305,1.56310869864659,TRUE,"full",12,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,14,44
6,1.17977991571944,0.52049333470061,0.159631725513093,2.19992810592579,TRUE,"full",12,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,14,44
7,0.693338551636602,0.535978444283104,-0.35715989564809,1.74383699892129,TRUE,"full",12,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,14,44
8,0.554518994535738,0.512134473366876,-0.449246128504727,1.5582841175762,TRUE,"full",12,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",0.8,0.5,0.01,"both",25,10,14,44
