"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,0.583780815500828,0.263830527248716,0.0666824840711306,1.10087914693052,TRUE,"full",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.5,0.5,"both",25,10,27,31
2,1.03778712455852,0.242914391764761,0.561683665373137,1.51389058374391,TRUE,"full",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.5,0.5,"both",25,10,27,31
3,0.78199942975144,0.260485455359349,0.2714573187506,1.29254154075228,TRUE,"full",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.5,0.5,"both",25,10,27,31
4,1.27841986895916,0.335675347600649,0.620508277163927,1.9363314607544,TRUE,"full",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.5,0.5,"both",25,10,27,31
5,1.0267216936896,0.254155808182882,0.528585463189476,1.52485792418971,TRUE,"full",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.5,0.5,"both",25,10,27,31
6,0.736702191294186,0.2374149907773,0.271377359980769,1.2020270226076,TRUE,"full",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.5,0.5,"both",25,10,27,31
7,0.609197006468196,0.237115532816562,0.144459101972708,1.07393491096368,TRUE,"full",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.5,0.5,"both",25,10,27,31
8,1.22872679975244,0.256904065091244,0.72520408469167,1.73224951481321,TRUE,"full",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.5,0.5,"both",25,10,27,31
9,0.942321691073144,0.235884585835188,0.479996398328029,1.40464698381826,TRUE,"full",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.5,0.5,"both",25,10,27,31
10,0.610602463515715,0.237584009157375,0.144946362264627,1.0762585647668,TRUE,"full",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.5,0.5,"both",25,10,27,31
