"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,1.89020608950705,0.272666702467378,1.35578917288769,2.42462300612641,TRUE,"full",462,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
2,2.12732797219446,0.289280505290872,1.56034860039481,2.69430734399412,TRUE,"full",462,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
3,2.16297863237777,0.246668902627672,1.67951646712151,2.64644079763402,TRUE,"full",462,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
4,1.60856305630293,0.241226070482111,1.13576864602588,2.08135746657999,TRUE,"full",462,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
5,2.34816988791904,0.273351776319115,1.81241025122352,2.88392952461455,TRUE,"full",462,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
6,2.2647908760671,0.269647404919677,1.73629167389984,2.79329007823435,TRUE,"full",462,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
7,1.87446814239376,0.265313206512884,1.35446381300567,2.39447247178185,TRUE,"full",462,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
8,1.85681661931453,0.2562594858593,1.35455725633355,2.35907598229551,TRUE,"full",462,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
9,1.87687797845703,0.300122609579932,1.28864847273419,2.46510748417987,TRUE,"full",462,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
10,1.89408352137028,0.249887367727523,1.40431328043281,2.38385376230774,TRUE,"full",462,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
1,1.69457868726283,0.252162313524162,1.20034963449717,2.18880774002848,TRUE,"full",462,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
2,2.1538866373121,0.241984611395267,1.67960551416446,2.62816776045975,TRUE,"full",462,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
3,1.8136177619813,0.272178804686863,1.28015710743988,2.34707841652271,TRUE,"full",462,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
4,2.12331712833592,0.209540143846581,1.71262599308128,2.53400826359056,TRUE,"full",462,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
5,2.36547935891369,0.260711248259632,1.85449470196033,2.87646401586705,TRUE,"full",462,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
6,2.28707409377806,0.236695765156609,1.82315891877796,2.75098926877816,TRUE,"full",462,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",2,0.7,0.01,"both",25,10,30,28
