"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,0.883873176531753,0.234120834836896,0.425004772220988,1.34274158084252,TRUE,"full",125,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
2,0.788338904418805,0.287594264481402,0.224664503874971,1.35201330496264,TRUE,"full",125,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
3,0.591297123945675,0.282270079821449,0.038057933582388,1.14453631430896,TRUE,"full",125,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
4,0.573584390724757,0.263968093526534,0.0562164343450503,1.09095234710446,TRUE,"full",125,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
5,0.974669746137451,0.294245097864452,0.397959951695661,1.55137954057924,TRUE,"full",125,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
6,0.970599057697339,0.242652720345685,0.495008465069128,1.44618965032555,TRUE,"full",125,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
7,0.650465635544998,0.245785224820171,0.168735446965383,1.13219582412461,TRUE,"full",125,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
8,0.550759260010696,0.219518001490269,0.120511883131559,0.981006636889833,TRUE,"full",125,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
9,0.398318126854179,0.213190161186928,-0.0195269109304886,0.816163164638848,TRUE,"full",125,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
10,1.02609882537566,0.254462085324698,0.527362302708291,1.52483534804302,TRUE,"full",125,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
1,0.756798694300184,0.255184029916403,0.256647186234243,1.25695020236612,TRUE,"full",125,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
2,0.695938864019028,0.261695150249683,0.183025794600852,1.2088519334372,TRUE,"full",125,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
3,0.940251220999626,0.275959463432024,0.399380611479862,1.48112183051939,TRUE,"full",125,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
4,0.725377193068938,0.250716110461815,0.233982646219816,1.21677173991806,TRUE,"full",125,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
5,0.4638245783103,0.290327022104887,-0.105205928754044,1.03285508537464,TRUE,"full",125,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
6,0.874987647015476,0.293294035691615,0.300141900179506,1.44983339385145,TRUE,"full",125,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
7,0.831913465608841,0.260798565321352,0.320757670359275,1.34306926085841,TRUE,"full",125,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",0.8,0.8,0.5,"both",25,10,27,31
