"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,2.84858123692525,0.204292547409983,2.44817520169174,3.24898727215875,TRUE,"full",619,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,29,29
2,3.32986124191374,0.28295077578622,2.77528791197508,3.88443457185239,TRUE,"full",619,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,29,29
3,3.05143134329997,0.237600865542627,2.58574220414087,3.51712048245906,TRUE,"full",619,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,29,29
4,3.56162677037897,0.262651056488424,3.04684015916027,4.07641338159768,TRUE,"full",619,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,29,29
5,2.54388957086779,0.247818791484341,2.05817366486624,3.02960547686933,TRUE,"full",619,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,29,29
6,2.98710953031882,0.242575572817469,2.51167014406741,3.46254891657024,TRUE,"full",619,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,29,29
7,2.93973042201128,0.27396253859234,2.40277371325713,3.47668713076544,TRUE,"full",619,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,29,29
8,3.20387980862748,0.235387005386515,2.74252975564117,3.66522986161378,TRUE,"full",619,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,29,29
9,2.89883882148802,0.271944311462628,2.36583776522073,3.43183987775531,TRUE,"full",619,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,29,29
10,3.24461696497809,0.266206154401377,2.72286248988848,3.7663714400677,TRUE,"full",619,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,29,29
1,3.02682939026053,0.284337623240327,2.46953788925977,3.58412089126129,TRUE,"full",619,2,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,29,29
2,2.70872929518868,0.289418418370978,2.14147961871902,3.27597897165835,TRUE,"full",619,2,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,29,29
3,2.84382525097615,0.259465906158567,2.3352814196893,3.35236908226299,TRUE,"full",619,2,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",3,0.8,0.01,"both",25,10,29,29
