"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,2.76696458812005,0.252985680767968,2.27112176521049,3.26280741102962,TRUE,"full",541,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.5,0.5,"both",25,10,26,32
2,3.54724011725909,0.291665304651961,2.97558662460134,4.11889360991683,TRUE,"full",541,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.5,0.5,"both",25,10,26,32
3,2.8108512555797,0.259783540217074,2.30168487297792,3.32001763818148,TRUE,"full",541,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.5,0.5,"both",25,10,26,32
4,3.30576231430537,0.302899114709512,2.71209095852566,3.89943367008508,TRUE,"full",541,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.5,0.5,"both",25,10,26,32
5,3.27041509048535,0.319021663132274,2.64514412045802,3.89568606051267,TRUE,"full",541,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.5,0.5,"both",25,10,26,32
6,2.83298151752998,0.271276813713441,2.30128873281086,3.36467430224911,TRUE,"full",541,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.5,0.5,"both",25,10,26,32
7,2.71688984353716,0.248445736482516,2.2299451479189,3.20383453915542,TRUE,"full",541,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.5,0.5,"both",25,10,26,32
8,3.0666806409896,0.259454918169267,2.55815834576605,3.57520293621315,TRUE,"full",541,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.5,0.5,"both",25,10,26,32
9,2.98401508888392,0.253902678121301,2.48637498418791,3.48165519357994,TRUE,"full",541,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.5,0.5,"both",25,10,26,32
10,2.9860516969993,0.243240731288299,2.50930862410104,3.46279476989755,TRUE,"full",541,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.5,0.5,"both",25,10,26,32
1,3.50916473335304,0.301792108532694,2.91766306981056,4.10066639689553,TRUE,"full",541,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",3,0.5,0.5,"both",25,10,26,32
