"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,1.67432005311602,0.275793103993514,1.13377550210422,2.21486460412781,TRUE,"full",352,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
2,1.49698614080002,0.283643055487461,0.941055967579696,2.05291631402033,TRUE,"full",352,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
3,1.66526315086985,0.234240291742903,1.20616061532561,2.1243656864141,TRUE,"full",352,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
4,1.30819361925975,0.272776724669783,0.773561063086177,1.84282617543332,TRUE,"full",352,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
5,1.56341396482101,0.247294640677192,1.07872537552394,2.04810255411808,TRUE,"full",352,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
6,1.69865940421992,0.296964108749262,1.11662044637033,2.28069836206951,TRUE,"full",352,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
7,1.55550984273154,0.291827615641283,0.983538226380429,2.12748145908265,TRUE,"full",352,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
8,1.54418686980518,0.279095324705836,0.997170085128228,2.09120365448213,TRUE,"full",352,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
9,1.68640207076219,0.280167830791123,1.13728321278488,2.23552092873951,TRUE,"full",352,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
10,1.53687094776235,0.25516452289741,1.03675767275108,2.03698422277362,TRUE,"full",352,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
1,1.49188603712571,0.24398917630501,1.0136760389503,1.97009603530112,TRUE,"full",352,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
2,1.32096268506384,0.242590793267858,0.84549346727784,1.79643190284985,TRUE,"full",352,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
3,1.2582589570823,0.272587032098999,0.723998191515594,1.792519722649,TRUE,"full",352,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
4,1.4089502469198,0.262988459618094,0.893502337718666,1.92439815612093,TRUE,"full",352,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
5,1.44136485242592,0.20291750007012,1.04365386045558,1.83907584439626,TRUE,"full",352,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
6,1.48969521244749,0.253824142854002,0.992209034046902,1.98718139084809,TRUE,"full",352,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
7,0.995400826941114,0.263399463308087,0.479147365310085,1.51165428857214,TRUE,"full",352,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
8,1.24268024730753,0.25874271878845,0.73555383722019,1.74980665739487,TRUE,"full",352,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
9,2.15465467826961,0.294548884572953,1.57734947282018,2.73195988371905,TRUE,"full",352,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
10,1.71246638892434,0.273790476757334,1.17584691516991,2.24908586267877,TRUE,"full",352,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
1,1.5562945175707,0.248917558963667,1.06842506688229,2.04416396825912,TRUE,"full",352,3,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
2,1.34891217753746,0.287628554297175,0.785170570189678,1.91265378488525,TRUE,"full",352,3,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1.5,0.7,0.5,"both",25,10,29,29
