"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,3.38307265801327,0.508717195174358,2.3860052771553,4.38014003887125,TRUE,"full",570,1,2,"Design 2","High Incidence Focus","Hi-Inc. Focus","Stratified",3,0.6,0.5,"both",25,10,29,29
2,2.83630604935347,0.543270707762704,1.77151502828299,3.90109707042395,TRUE,"full",570,1,2,"Design 2","High Incidence Focus","Hi-Inc. Focus","Stratified",3,0.6,0.5,"both",25,10,29,29
3,2.7060936798856,0.490898050208785,1.74395118139544,3.66823617837575,TRUE,"full",570,1,2,"Design 2","High Incidence Focus","Hi-Inc. Focus","Stratified",3,0.6,0.5,"both",25,10,29,29
4,3.15255065742111,0.513875577981562,2.14537303204254,4.15972828279967,TRUE,"full",570,1,2,"Design 2","High Incidence Focus","Hi-Inc. Focus","Stratified",3,0.6,0.5,"both",25,10,29,29
5,3.27917109455585,0.529834388810353,2.24071477471677,4.31762741439493,TRUE,"full",570,1,2,"Design 2","High Incidence Focus","Hi-Inc. Focus","Stratified",3,0.6,0.5,"both",25,10,29,29
6,2.27718970084526,0.55354236961103,1.19226659249069,3.36211280919984,TRUE,"full",570,1,2,"Design 2","High Incidence Focus","Hi-Inc. Focus","Stratified",3,0.6,0.5,"both",25,10,29,29
7,3.47920126103832,0.588157576423089,2.3264335940147,4.63196892806194,TRUE,"full",570,1,2,"Design 2","High Incidence Focus","Hi-Inc. Focus","Stratified",3,0.6,0.5,"both",25,10,29,29
8,2.84696122748185,0.490062563879733,1.88645625210621,3.80746620285748,TRUE,"full",570,1,2,"Design 2","High Incidence Focus","Hi-Inc. Focus","Stratified",3,0.6,0.5,"both",25,10,29,29
9,3.52381825638645,0.542946814595179,2.45966205425916,4.58797445851375,TRUE,"full",570,1,2,"Design 2","High Incidence Focus","Hi-Inc. Focus","Stratified",3,0.6,0.5,"both",25,10,29,29
10,2.27048848141424,0.513011003461059,1.26500539095781,3.27597157187067,TRUE,"full",570,1,2,"Design 2","High Incidence Focus","Hi-Inc. Focus","Stratified",3,0.6,0.5,"both",25,10,29,29
1,4.40967313947444,0.490542354240193,3.44822779227217,5.37111848667671,TRUE,"full",570,2,2,"Design 2","High Incidence Focus","Hi-Inc. Focus","Stratified",3,0.6,0.5,"both",25,10,29,29
