"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,1.96213764965758,0.212515398711579,1.54561512202271,2.37866017729244,TRUE,"full",391,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
2,2.06951688598733,0.217906755447436,1.64242749332237,2.49660627865228,TRUE,"full",391,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
3,1.76816566469175,0.261368288977621,1.25589323159475,2.28043809778874,TRUE,"full",391,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
4,1.53079508635829,0.259043910358637,1.02307835164094,2.03851182107565,TRUE,"full",391,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
5,1.76150280918796,0.234415179225126,1.30205750047721,2.22094811789871,TRUE,"full",391,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
6,2.07263505645549,0.250291489218711,1.58207275194992,2.56319736096105,TRUE,"full",391,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
7,2.17202164568374,0.220558036794886,1.73973583706491,2.60430745430258,TRUE,"full",391,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
8,2.3218090003308,0.261335946287479,1.80959995774165,2.83401804291995,TRUE,"full",391,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
9,2.14028655320324,0.249610821854425,1.65105833221712,2.62951477418935,TRUE,"full",391,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
10,1.74026020913785,0.276422390994366,1.19848227826844,2.28203814000726,TRUE,"full",391,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
1,2.05230300775552,0.242261979982075,1.57747825216729,2.52712776334375,TRUE,"full",391,2,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
2,1.82349956839932,0.236143573457176,1.36066666924267,2.28633246755598,TRUE,"full",391,2,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
3,2.31525019219306,0.250707498744683,1.82387252399936,2.80662786038675,TRUE,"full",391,2,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
4,1.97778513114285,0.298536163705225,1.39266500219786,2.56290526008785,TRUE,"full",391,2,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",2,0.5,0,"both",25,10,28,30
