"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,0.884562805970956,0.219432551411898,0.454482908167903,1.31464270377401,TRUE,"full",83,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",0.8,0.7,0.2,"both",25,10,29,29
2,0.500203166145485,0.249118077001327,0.0119407073250078,0.988465624965962,TRUE,"full",83,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",0.8,0.7,0.2,"both",25,10,29,29
3,1.3931412795164,0.268517393074337,0.866856859868113,1.91942569916468,TRUE,"full",83,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",0.8,0.7,0.2,"both",25,10,29,29
4,1.08085587727679,0.313286498023917,0.466825624307235,1.69488613024635,TRUE,"full",83,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",0.8,0.7,0.2,"both",25,10,29,29
5,1.2082555269907,0.273484274658433,0.672236198322115,1.74427485565929,TRUE,"full",83,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",0.8,0.7,0.2,"both",25,10,29,29
6,0.778594864645236,0.291456096488903,0.207351412452355,1.34983831683812,TRUE,"full",83,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",0.8,0.7,0.2,"both",25,10,29,29
7,0.68785048206053,0.270001574977043,0.158657119336435,1.21704384478463,TRUE,"full",83,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",0.8,0.7,0.2,"both",25,10,29,29
8,0.306367221374917,0.263619964554436,-0.210318414757504,0.823052857507338,TRUE,"full",83,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",0.8,0.7,0.2,"both",25,10,29,29
9,0.641605116627293,0.251945826645793,0.147800370346368,1.13540986290822,TRUE,"full",83,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",0.8,0.7,0.2,"both",25,10,29,29
10,0.60074654015957,0.277444338059946,0.0569656298475201,1.14452745047162,TRUE,"full",83,1,3,"Design 3","Saturation Regions","Sat. Regions","Saturation",0.8,0.7,0.2,"both",25,10,29,29
