"","bias","bias.abs","variance","MSE"
"1",0.244886607626067,0.244886607626067,0.150430359371984,0.207391202779147
"2",-0.178846634471142,0.178846634471142,0.0608400748720394,0.091609392036253
"3",0.326984974096927,0.326984974096927,0.166633536211525,0.270220038772463
"4",0.54273113920161,0.54273113920161,0.0704626370785867,0.363610473796092
"5",0.0125214980717509,0.0125214980717509,0.273327907176571,0.268018136947001
"6",0.5127585592657,0.5127585592657,0.0445874847598279,0.306617075164868
"7",-0.711842732991649,0.711842732991649,0.0728860115029134,0.578148367785875
"8",0.180999323205804,0.180999323205804,0.102106883410256,0.13282550074301
"9",0.275014920297555,0.275014920297555,0.122630425979645,0.195811023846323
"10",0.269114118297259,0.269114118297259,0.0671505997035183,0.138229996376359
"11",0.44015837688917,0.44015837688917,0.0402299315071016,0.233164729622668
"12",-0.147043336694851,0.147043336694851,0.0922268845248676,0.112004089700726
"13",0.124086825445925,0.124086825445925,0.110843969046129,0.124024629914454
"14",-0.218132093648274,0.218132093648274,0.199930151913027,0.243513159154145
"15",-0.193088450877416,0.193088450877416,0.160124411472625,0.194205073105413
"16",-0.169936470969456,0.169936470969456,0.229736290279265,0.254019968639232
"17",-0.291308264231689,0.291308264231689,0.147491970486867,0.22940263588681
"18",0.106465679767073,0.106465679767073,0.0963781707776965,0.105785548330407
"19",0.437960155432826,0.437960155432826,0.102121076868537,0.291887753077912
"20",0.405925062678183,0.405925062678183,0.0943520139383035,0.257240130169824
"21",0.240854892478887,0.240854892478887,0.259956797500679,0.312768740781682
"22",0.161371800278942,0.161371800278942,0.0902473742882504,0.114483284727752
"23",0.381785528424002,0.381785528424002,0.153119098895542,0.295816906631626
"24",0.578132648527881,0.578132648527881,0.0684517443771891,0.401320068783508
"25",-0.27891453986618,0.27891453986618,0.206116093169524,0.279787091854896
"26",0.442442642131175,0.442442642131175,0.0457722927190574,0.240612338440691
"27",0.122458955534512,0.122458955534512,0.0732298229385999,0.0867614222704315
"28",0.385675594513194,0.385675594513194,0.0680869076285403,0.215470833679075
"29",0.40610751721381,0.40610751721381,0.327394070897457,0.485769505017073
"30",0.323165126894687,0.323165126894687,0.0612636419195633,0.164474068322031
"31",-0.130399857510234,0.130399857510234,0.289739173943812,0.300948513303625
"32",-0.288733904527268,0.288733904527268,0.255726725379688,0.333979458495655
"33",0.568445627463476,0.568445627463476,0.0405581737323393,0.362877441640038
"34",-0.150112675835431,0.150112675835431,0.335632837425687,0.351453996123647
"35",0.45225870674866,0.45225870674866,0.341491832423539,0.539199933605038
"36",-0.113198725855765,0.113198725855765,0.314078355671583,0.32061074009352
"37",-0.21576760847574,0.21576760847574,0.281996909889829,0.322912632559372
"38",-0.139998205427696,0.139998205427696,0.0559080882058589,0.0743894239647171
"39",-0.165824309685436,0.165824309685436,0.0550798621637286,0.0814759666031054
"40",-0.111362039978504,0.111362039978504,0.170402518943176,0.179395972512486
"41",-0.0359039842662998,0.0359039842662998,0.268252290527045,0.264176340802698
"42",-0.247083052755756,0.247083052755756,0.230911225238444,0.287343035692778
"43",0.00605826011753914,0.00605826011753914,0.233311020803457,0.22868150290304
"44",0.234827227101333,0.234827227101333,0.187464537501031,0.238859073339111
"45",0.51956244854785,0.51956244854785,0.0397224762988247,0.308873164713886
"46",0.0742660171465291,0.0742660171465291,0.0908398545361602,0.0945384987482456
"47",0.585607374042116,0.585607374042116,0.279234646241408,0.616585949849083
"48",0.38010067415192,0.38010067415192,0.308657534071823,0.446960905881131
"49",-0.0646821895192192,0.0646821895192192,0.201605902378786,0.201757569972211
"50",0.129349534749953,0.129349534749953,0.113810077426597,0.128265178018095
"51",0.334125628403304,0.334125628403304,0.0537449763572426,0.164310012386
"52",-0.172504894214513,0.172504894214513,0.176583567397291,0.202809834577306
"53",-0.329608893725886,0.329608893725886,0.214661079181062,0.319009880420643
"54",-0.234319273576075,0.234319273576075,0.299382363408445,0.348300238109495
"55",-0.0394150197546719,0.0394150197546719,0.230132117998211,0.227083019420508
"56",0.532794756920063,0.532794756920063,0.0446930453432132,0.327669437437858
"57",-0.207950860310188,0.207950860310188,0.0750493494484875,0.116791922763265
"58",0.223601851389056,0.223601851389056,0.0813455081130368,0.12971638589539
"59",0.0161677366817589,0.0161677366817589,0.118081181850169,0.115980953922576
"60",-0.239841346299728,0.239841346299728,0.192145329178192,0.245826293989494
"61",0.214495053060687,0.214495053060687,0.0837540440356869,0.12808709094248
"62",-0.814817121273193,0.814817121273193,0.0568190414426257,0.719609601733706
"63",-0.142384428030735,0.142384428030735,0.145024941854235,0.16239776836279
"64",-0.145071828584564,0.145071828584564,0.235392263811257,0.251730253983901
"65",0.111201062103532,0.111201062103532,0.0932004822088937,0.103702148777669
"66",0.0816774290192585,0.0816774290192585,0.142621391488516,0.146440166069942
"67",0.212792387567878,0.212792387567878,0.0680976438903333,0.112016291219365
"68",0.429293062086156,0.429293062086156,0.062685234840752,0.245724063299245
"69",-0.248731087706085,0.248731087706085,0.224627372479005,0.282001979020877
"70",0.0932335139663787,0.0932335139663787,0.287380356167017,0.290325237170196
"71",0.36269394778014,0.36269394778014,0.192476870549953,0.320174232895297
"72",0.251972191452882,0.251972191452882,0.13930209833895,0.200006041637739
"73",-0.294458282882556,0.294458282882556,0.0747039455105986,0.15991554695853
"74",0.285607112641455,0.285607112641455,0.075078517695721,0.155148370133196
"75",0.304143087694281,0.304143087694281,0.339981845898632,0.42568522677287
"76",-0.249600582436143,0.249600582436143,0.138524786430852,0.198054741454696
"77",0.221742525951905,0.221742525951905,0.270320801109551,0.314084132902892
"78",0.227463727677957,0.227463727677957,0.0832631083042918,0.133337593547358
"79",0.248946138114185,0.248946138114185,0.0713275775974363,0.131875205727454
"80",0.221221071611563,0.221221071611563,0.0984748319250014,0.14544409781147
"81",0.186028763139246,0.186028763139246,0.111747299427384,0.144119054153954
"82",0.353888114677063,0.353888114677063,0.274985190789134,0.394722284683037
"83",0.252227894589392,0.252227894589392,0.111826397756576,0.173208780610442
"84",-0.265023851080669,0.265023851080669,0.0840397590868978,0.152596605546788
"85",-0.30381862713753,0.30381862713753,0.190804237494796,0.279293910940634
"86",0.280766826597073,0.280766826597073,0.488107805765384,0.557175660567467
"87",-0.339305065911487,0.339305065911487,0.257480455221063,0.367458773869841
"88",-0.203564248510108,0.203564248510108,0.177714863958245,0.215598969950565
"89",-0.218422910961015,0.218422910961015,0.281496801683726,0.323575433682735
"90",0.313095716775193,0.313095716775193,0.0587302357573981,0.155584558905222
"91",0.285775173421023,0.285775173421023,0.179951286052994,0.25801971007575
"92",-0.283147299102178,0.283147299102178,0.214243682149173,0.290131201495048
"93",-0.19150050657595,0.19150050657595,0.178718725713718,0.211816795218289
"94",0.381413644146106,0.381413644146106,0.256389213990996,0.396737797651989
"95",0.424309407565131,0.424309407565131,0.357954917509548,0.530834292507629
"96",-0.267146408491072,0.267146408491072,0.212791806307612,0.279903173751139
"97",-0.239385374412617,0.239385374412617,0.208440875282875,0.261577415259887
"98",0.230235638237254,0.230235638237254,0.199290662543507,0.248313298407152
"99",-0.049775267287998,0.049775267287998,0.248572051503293,0.246078187706819
"100",-0.231793545803429,0.231793545803429,0.293294887899339,0.341157238017478
"101",-0.245420520569612,0.245420520569612,0.276651540108197,0.331349741222692
"102",-0.188440703042957,0.188440703042957,0.17583981196679,0.207832914290778
"103",-0.308921637089965,0.308921637089965,0.0867431210228391,0.180440836464726
"104",-0.143766283729044,0.143766283729044,0.0827717438660916,0.10178505332603
"105",-0.0925369142616856,0.0925369142616856,0.153568304872004,0.159060019275639
"106",0.352951940107072,0.352951940107072,0.0464032413015856,0.1700502485009
"107",0.111263677073408,0.111263677073408,0.137465245309081,0.147095546238795
"108",-0.00451653275295081,0.00451653275295081,0.13583719513491,0.13314085030032
"109",0.584820709138447,0.584820709138447,0.0721327196356849,0.412705327080167
"110",0.243005465309644,0.243005465309644,0.205516666327804,0.260457989171604
"111",0.60320476480773,0.60320476480773,0.0668499248717178,0.429368914661032
"112",-0.313898987418876,0.313898987418876,0.183105169396261,0.277975640310931
"113",0.197099678711158,0.197099678711158,0.0646764153592711,0.102231170400127
"114",-0.334592381859808,0.334592381859808,0.183432350084549,0.291715765081478
"115",-0.753527675365461,0.753527675365461,0.0528851172185501,0.619631372415854
"116",0.190597754854906,0.190597754854906,0.11884842953949,0.152798965104431
"117",-0.228360496774607,0.228360496774607,0.103754223321672,0.153827655342384
"118",0.266318865993762,0.266318865993762,0.0927302927670189,0.161801425295882
"119",0.434481935573557,0.434481935573557,0.166127985504911,0.351579978134558
"120",0.242473519919983,0.242473519919983,0.0705566401616534,0.127938915220807
"121",0.497934654114976,0.497934654114976,0.064951924549018,0.311591805826639
"122",-0.22273997067434,0.22273997067434,0.0858962247089639,0.13379139475079
"123",0.114171501064563,0.114171501064563,0.0991668408233476,0.110218635662216
"124",-0.76248866168455,0.76248866168455,0.0539287369706947,0.634239121428777
"125",-0.168549980113883,0.168549980113883,0.0731424375499928,0.100088684595383
"126",0.337424128390626,0.337424128390626,0.148237679986273,0.259127968806721
