"","bias","bias.abs","variance","MSE"
"1",-0.0175440820342983,0.0175440820342983,0.00432568549986222,0.00454696660429116
"2",-0.00613987241223398,0.00613987241223398,0.00135299718303231,0.00136363527261018
"3",0.00322268167312592,0.00322268167312592,0.000664487250536267,0.000661583182691844
"4",0.00488962951925628,0.00488962951925628,0.00077260007570923,0.000781056551030628
"5",-0.00124154916329463,0.00124154916329463,0.00107071269557832,0.00105083988599163
"6",0.00343864959172788,0.00343864959172788,0.000362433338877583,0.000367008983114722
"7",0.000854589548422138,0.000854589548422138,0.0012200468458699,0.00119637623224877
"8",-0.00532318205349326,0.00532318205349326,0.000793469886613149,0.000805936756055519
"9",-0.00184136087966089,0.00184136087966089,0.000740500568500501,0.000729081167019636
"10",-0.00363433747180169,0.00363433747180169,0.00895465524678596,0.00878877055070918
"11",-0.0018232460251,0.0018232460251,0.0044905004334803,0.00440401465087873
"12",0.0100348163041687,0.0100348163041687,0.00967749614770874,0.00958464376301298
"13",-0.0156218096093478,0.0156218096093478,0.00803422694692905,0.00811758334346118
"14",0.000694565662755533,0.000694565662755533,0.00417086824592183,0.00408793330246328
"15",-0.0345197937503821,0.0345197937503821,0.0239516804237128,0.0246642629758074
"16",0.00178447337538626,0.00178447337538626,0.000567561997275327,0.000559395102557283
"17",-0.00549706627677104,0.00549706627677104,0.000655740404383714,0.000672843333947254
"18",-0.010279606706819,0.010279606706819,0.000931085021066681,0.00101813363469223
"19",0.0012959791581638,0.0012959791581638,0.00103930675576713,0.00102020018263019
"20",0.0111744199921751,0.0111744199921751,0.00405867150498282,0.00410236573704469
"21",0.0115953875160137,0.0115953875160137,0.00892601458267712,0.00888194730267011
"22",-0.000269740994058782,0.000269740994058782,0.00597504698354483,0.00585561880407781
"23",0.0100408519240111,0.0100408519240111,0.0056958274585584,0.00568272961674714
"24",-0.0219411059732617,0.0219411059732617,0.0081542523492674,0.00847257943361195
"25",0.00361557391695884,0.00361557391695884,0.00375112453742209,0.00368917442142264
"26",0.00916930483843802,0.00916930483843802,0.00394490037613872,0.00395007851983615
"27",-0.00844185972782612,0.00844185972782612,0.00466219592877184,0.00464021700586069
"28",-0.00772241431267616,0.00772241431267616,0.0557373012295196,0.0546821908877459
"29",-0.0029490437259354,0.0029490437259354,0.00613980720581231,0.00602570792059354
"30",0.0058756691489578,0.0058756691489578,0.00480035400618209,0.00473887041400646
"31",-0.00901786067572153,0.00901786067572153,0.0091412397147757,0.00903973673164691
"32",0.0037365059432259,0.0037365059432259,0.00096702484114942,0.000961645820990194
"33",-0.00326314917281063,0.00326314917281063,0.000696058109986525,0.00069278509031081
"34",0.00611281600768187,0.00611281600768187,0.000561093670890063,0.000587238317016033
"35",0.0051860771360982,0.0051860771360982,0.00126252510849447,0.00126417000238615
"36",0.000517807683523437,0.000517807683523437,0.000805751980393721,0.000789905065582962
"37",0.00625835167178094,0.00625835167178094,0.0010926515456026,0.00110996548033823
"38",-0.00734543291941628,0.00734543291941628,0.00104262006207772,0.00107572304560981
"39",-0.00205320811173331,0.00205320811173331,0.00128030641598207,0.00125891595121252
"40",-0.00731530333288976,0.00731530333288976,0.00349706800664656,0.00348064030936581
"41",-0.00696426978117836,0.00696426978117836,0.00537795163492307,0.00531889365580964
"42",0.00397947081197133,0.00397947081197133,0.0104603196052685,0.0102669494011065
"43",0.0211292372829635,0.0211292372829635,0.0671246549656296,0.0662286065344767
"44",0.00569722186628779,0.00569722186628779,0.00687780973662157,0.00677271187888284
"45",-0.0133701090386651,0.0133701090386651,0.012858305834872,0.0127798995338804
"46",-0.00926747979760943,0.00926747979760943,0.00344381926391232,0.00346082906043317
"47",0.00416937919841748,0.00416937919841748,0.0085554970260805,0.00840177080845908
"48",-0.0117531209781055,0.0117531209781055,0.00690034552212269,0.00690047446440622
"49",0.0065680530930785,0.0065680530930785,0.00425383618368704,0.0042118987814468
"50",0.0120626161311011,0.0120626161311011,0.00774536554987693,0.00773596494680569
"51",-0.001354014618759,0.001354014618759,0.00449020685467474,0.00440223607316906
"52",-0.00423378076257037,0.00423378076257037,0.00088004378846605,0.00088036781224224
"53",0.00362565767686016,0.00362565767686016,0.000888029709019711,0.000883414508429092
"54",-0.00427920794495,0.00427920794495,0.00182263146115688,0.00180449045256987
"55",-0.0026820336177659,0.0026820336177659,0.00093396671975623,0.000922480689687932
"56",-0.0343704797757377,0.0343704797757377,0.0134349200127646,0.0143475514925237
"57",0.0034849968226378,0.0034849968226378,0.00566860103496761,0.00556737421712205
"58",0.00293743032017064,0.00293743032017064,0.00413055756482542,0.00405657491041477
"59",-0.00497030188666177,0.00497030188666177,0.00396885119515432,0.00391417807209579
"60",-0.00514302344276108,0.00514302344276108,0.00317145759279109,0.00313447913106806
"61",0.00173444542014047,0.00173444542014047,0.00632619579949253,0.00620268018441812
"62",0.00318257914274688,0.00318257914274688,0.000718214052558549,0.000713978581507225
"63",-0.00141006325685516,0.00141006325685516,0.000735097718809363,0.000722384042821508
"64",-0.00139279873000816,0.00139279873000816,0.00135352148167168,0.00132839094034056
"65",0.00360509008476532,0.00360509008476532,0.000461216401007797,0.000464988747506914
"66",0.0041779664845239,0.0041779664845239,0.00124414371449636,0.00123671624415223
"67",0.00177758747787602,0.00177758747787602,0.000627714759120047,0.000618320281179147
"68",-0.00484434810841296,0.00484434810841296,0.000474825262781622,0.000488796466121474
"69",-0.00848382094830059,0.00848382094830059,0.00111753893273241,0.00116716337196058
"70",0.00197473477087917,0.00197473477087917,0.0030811086054345,0.00302338601074113
