"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,1.95116690674135,0.284678364083636,1.39320756595964,2.50912624752305,TRUE,"pilot",48,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
2,2.35084266477292,0.227286019477398,1.90537025240775,2.79631507713809,TRUE,"pilot",48,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
3,2.41302293730544,0.262888976649892,1.89777001113906,2.92827586347182,TRUE,"pilot",48,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
4,1.92680581820722,0.243660010661064,1.44924097283889,2.40437066357555,TRUE,"pilot",48,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
5,1.96523782821567,0.264389398227183,1.44704412979618,2.48343152663517,TRUE,"pilot",48,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
1,1.98803080861011,0.231307443328117,1.53467655033097,2.44138506688926,TRUE,"pilot",48,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
2,2.17656960065616,0.262825525134641,1.66144103717444,2.69169816413788,TRUE,"pilot",48,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
3,1.97749012933714,0.266155161496295,1.45583559850496,2.49914466016932,TRUE,"pilot",48,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
4,2.17796061107839,0.260652303257008,1.66709148420725,2.68882973794954,TRUE,"pilot",48,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
5,1.5435392309552,0.287320321634285,0.980401748525533,2.10667671338486,TRUE,"pilot",48,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
1,1.88390516812749,0.268743639663492,1.35717731331284,2.41063302294215,TRUE,"pilot",48,3,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
2,2.23579646036148,0.254015755644556,1.73793472779242,2.73365819293054,TRUE,"pilot",48,3,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
3,1.78758407438158,0.234687941913816,1.32760416062468,2.24756398813849,TRUE,"pilot",48,3,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
4,1.88846477825589,0.26373376853949,1.37155609041147,2.40537346610031,TRUE,"pilot",48,3,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
5,2.12543024598907,0.319384784558444,1.49944757104443,2.7514129209337,TRUE,"pilot",48,3,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
1,1.47545684333933,0.228881489404286,1.02685736737905,1.92405631929962,TRUE,"pilot",48,4,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
2,1.59328041084016,0.230674466134234,1.14116676506405,2.04539405661626,TRUE,"pilot",48,4,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
3,2.38328094099466,0.201800246660533,1.98775972546872,2.77880215652061,TRUE,"pilot",48,4,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
4,1.59334168810006,0.2654455052953,1.07307805786324,2.11360531833689,TRUE,"pilot",48,4,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
5,2.09246473996789,0.234159025410968,1.63352148350739,2.55140799642838,TRUE,"pilot",48,4,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
1,1.69837874554611,0.24389784294661,1.22034775746374,2.17640973362847,TRUE,"pilot",48,5,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
2,1.72917951821625,0.273436607696188,1.19325361507691,2.26510542135558,TRUE,"pilot",48,5,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
3,1.75837295068988,0.270804753671987,1.22760538665055,2.28914051472922,TRUE,"pilot",48,5,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
4,2.13028319440766,0.29266239827174,1.55667543416593,2.70389095464938,TRUE,"pilot",48,5,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
5,1.4274520262217,0.256916525125303,0.923904889942923,1.93099916250047,TRUE,"pilot",48,5,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",2,0.6,0.2,"both",5,5,29,29
