"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,1.15660135637392,0.218607419475458,0.728138687448783,1.58506402529906,TRUE,"pilot",22,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
2,1.0141675618384,0.244827016087799,0.534315427863902,1.49401969581289,TRUE,"pilot",22,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
3,1.09273326449537,0.276658608138291,0.550492356531336,1.6349741724594,TRUE,"pilot",22,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
4,1.33434801467594,0.225645116051332,0.892091713927964,1.77660431542391,TRUE,"pilot",22,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
5,1.26071121277594,0.269900984649248,0.731715003471513,1.78970742208036,TRUE,"pilot",22,1,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
1,1.12622712091877,0.230085073227328,0.675268664012947,1.57718557782459,TRUE,"pilot",22,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
2,1.03003649745801,0.277320851337511,0.486497616674498,1.57357537824151,TRUE,"pilot",22,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
3,1.01081354434777,0.259296275577225,0.50260218289104,1.51902490580451,TRUE,"pilot",22,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
4,1.30234848422163,0.308711229872186,0.697285592049079,1.90741137639418,TRUE,"pilot",22,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
5,1.4423931918561,0.245964961371723,0.960310726108739,1.92447565760346,TRUE,"pilot",22,2,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
1,1.04181812323355,0.25531714453985,0.541405715299836,1.54223053116726,TRUE,"pilot",22,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
2,1.14886786634514,0.249365132712953,0.660121187227702,1.63761454546258,TRUE,"pilot",22,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
3,0.860694635086442,0.263933819176468,0.343393855198458,1.37799541497443,TRUE,"pilot",22,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
4,1.0545255177923,0.262272107092303,0.540481633741953,1.56856940184264,TRUE,"pilot",22,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
5,1.42469907656007,0.268402477337282,0.898639887617665,1.95075826550247,TRUE,"pilot",22,3,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
1,1.20684694536527,0.270865505834741,0.675960309274951,1.73773358145558,TRUE,"pilot",22,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
2,1.09036000249444,0.213811275073964,0.671297603860887,1.509422401128,TRUE,"pilot",22,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
3,1.17808198208026,0.275909370358525,0.63730955318043,1.71885441098009,TRUE,"pilot",22,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
4,1.07530654937482,0.27948451966145,0.527526956601898,1.62308614214773,TRUE,"pilot",22,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
5,0.440286742973479,0.31089949174721,-0.16906506366286,1.04963854960982,TRUE,"pilot",22,4,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
1,1.8041977757109,0.234707934814921,1.34417867658788,2.26421687483392,TRUE,"pilot",22,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
2,1.31098873417785,0.280565496936854,0.761090464877028,1.86088700347866,TRUE,"pilot",22,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
3,0.682227215787979,0.280831128862807,0.13180831747915,1.23264611409681,TRUE,"pilot",22,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
4,0.939965425354245,0.265445053538105,0.419702680545253,1.46022817016324,TRUE,"pilot",22,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
5,1.25573809752713,0.250863696130959,0.764054288081854,1.74742190697241,TRUE,"pilot",22,5,6,"Design 6","Balanced Quartiles","Bal. Quartiles","Stratified",1,0.8,0,"both",5,5,30,28
