"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,0.997798879757209,0.279234913402213,0.450508506262711,1.54508925325171,TRUE,"pilot",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
2,0.659620027253259,0.273971679816701,0.122645402028586,1.19659465247793,TRUE,"pilot",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
3,0.755638810673646,0.228927942688265,0.306948287949797,1.2043293333975,TRUE,"pilot",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
4,1.37603046206842,0.243219904412053,0.899328209097525,1.85273271503932,TRUE,"pilot",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
5,1.02918809754205,0.255625320395382,0.528171676030585,1.53020451905351,TRUE,"pilot",29,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
1,1.39745778327297,0.26143738494573,0.885049924567001,1.90986564197893,TRUE,"pilot",29,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
2,1.11748539462507,0.242185876119387,0.64280979986679,1.59216098938334,TRUE,"pilot",29,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
3,0.950602650798983,0.221312375121413,0.516838366227996,1.38436693536997,TRUE,"pilot",29,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
4,1.03591832060903,0.263659595061718,0.519155010109648,1.55268163110841,TRUE,"pilot",29,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
5,0.821868663353361,0.25861095052233,0.315000514321924,1.3287368123848,TRUE,"pilot",29,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
1,1.19524427965468,0.296017471802206,0.615060696127754,1.7754278631816,TRUE,"pilot",29,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
2,1.29604397941038,0.304831002941751,0.698586192273327,1.89350176654744,TRUE,"pilot",29,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
3,0.903914290185358,0.256451179326263,0.40127921491306,1.40654936545766,TRUE,"pilot",29,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
4,1.04521538764342,0.270343633898127,0.515351601753407,1.57507917353343,TRUE,"pilot",29,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
5,0.805570971721372,0.351137469518242,0.117354177843087,1.49378776559966,TRUE,"pilot",29,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
1,1.38660828904148,0.276686951737538,0.844311828643731,1.92890474943922,TRUE,"pilot",29,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
2,1.01490819827352,0.257651313436718,0.509920903368108,1.51989549317893,TRUE,"pilot",29,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
3,0.886796503696131,0.238243398726544,0.419848022637689,1.35374498475457,TRUE,"pilot",29,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
4,1.21570006234368,0.230943894643895,0.763058346392232,1.66834177829512,TRUE,"pilot",29,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
5,1.25487675489525,0.249838431078686,0.765202428027033,1.74455108176347,TRUE,"pilot",29,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
1,1.07661640763291,0.246168364449756,0.594135279178262,1.55909753608756,TRUE,"pilot",29,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
2,1.02665856593877,0.232528307096394,0.570911458643774,1.48240567323378,TRUE,"pilot",29,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
3,0.601039295247829,0.25917782987737,0.0930600830969343,1.10901850739872,TRUE,"pilot",29,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
4,0.907132883655479,0.28472545004772,0.34908125607999,1.46518451123097,TRUE,"pilot",29,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
5,1.09447755945544,0.256099829557529,0.59253111707584,1.59642400183505,TRUE,"pilot",29,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.8,0.2,"both",5,5,27,31
