"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,2.1512728400959,0.249345496805184,1.6625646466505,2.63998103354131,TRUE,"pilot",53,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
2,2.08634977246533,0.265824756456006,1.56534282361243,2.60735672131823,TRUE,"pilot",53,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
3,2.17955602584175,0.208062329290119,1.7717613538936,2.58735069778989,TRUE,"pilot",53,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
4,2.13560055325823,0.276509684837979,1.59365152959927,2.67754957691719,TRUE,"pilot",53,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
5,2.35420180564186,0.310921927076364,1.74480602656839,2.96359758471532,TRUE,"pilot",53,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
1,1.88604375260059,0.262185225921402,1.37217015251615,2.39991735268504,TRUE,"pilot",53,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
2,2.20515387283593,0.255143488021144,1.70508182542456,2.7052259202473,TRUE,"pilot",53,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
3,2.01212399871746,0.211558268815638,1.59747741120717,2.42677058622775,TRUE,"pilot",53,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
4,1.4200526693461,0.294864171501248,0.84212951287241,1.99797582581979,TRUE,"pilot",53,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
5,1.90218360032493,0.251449066934801,1.40935248518652,2.39501471546334,TRUE,"pilot",53,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
1,1.82015198198007,0.238161145809192,1.35336471367726,2.28693925028288,TRUE,"pilot",53,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
2,1.77515455623793,0.293513209384427,1.19987923685769,2.35042987561817,TRUE,"pilot",53,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
3,1.96457175645438,0.243655553453064,1.4870156470532,2.44212786585556,TRUE,"pilot",53,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
4,2.26270665138475,0.265986475722461,1.74138273859399,2.78403056417551,TRUE,"pilot",53,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
5,1.89695113987435,0.292796503425662,1.32308053836079,2.4708217413879,TRUE,"pilot",53,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
1,1.69139413536868,0.19325567040843,1.31261998156001,2.07016828917735,TRUE,"pilot",53,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
2,1.44250302928947,0.251435786656564,0.949697943018104,1.93530811556083,TRUE,"pilot",53,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
3,1.9923049454739,0.215514164615661,1.56990494466897,2.41470494627883,TRUE,"pilot",53,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
4,1.9464009944775,0.239526771344315,1.47693714930948,2.41586483964552,TRUE,"pilot",53,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
5,1.82933439335932,0.223826107572769,1.3906432837169,2.26802550300173,TRUE,"pilot",53,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
1,1.66492882622493,0.249623520759748,1.17567571584174,2.15418193660812,TRUE,"pilot",53,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
2,2.06459136158861,0.295573316065976,1.48527830730823,2.643904415869,TRUE,"pilot",53,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
3,1.68126048142502,0.280180747207527,1.13211630773674,2.23040465511329,TRUE,"pilot",53,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
4,2.17026256161986,0.226484873239165,1.72636036702798,2.61416475621175,TRUE,"pilot",53,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
5,2.35743519744427,0.221531541456935,1.92324135474904,2.79162904013951,TRUE,"pilot",53,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",2,0.8,0,"both",5,5,27,31
