"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,0.994798909694645,0.253985602314455,0.4969962765666,1.49260154282269,TRUE,"pilot",13,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
2,1.30550113776281,0.283670997167581,0.74951619985579,1.86148607566983,TRUE,"pilot",13,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
3,0.952379986037826,0.293009001313819,0.378092896316691,1.52666707575896,TRUE,"pilot",13,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
4,1.55786758950646,0.244599326941464,1.07846171805846,2.03727346095447,TRUE,"pilot",13,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
5,1.30526435028462,0.299937686989426,0.717397286179101,1.89313141439015,TRUE,"pilot",13,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
1,0.924919925506197,0.248649964040878,0.437574951228897,1.4122648997835,TRUE,"pilot",13,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
2,0.702331972343689,0.25359983032873,0.20528543841391,1.19937850627347,TRUE,"pilot",13,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
3,0.34719467145325,0.263763849307797,-0.169772973613682,0.864162316520182,TRUE,"pilot",13,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
4,1.25602326634842,0.273383460590141,0.720201529622815,1.79184500307402,TRUE,"pilot",13,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
5,0.649041013876573,0.299479717281023,0.0620715539055308,1.23601047384762,TRUE,"pilot",13,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
1,0.716589575218288,0.241508079324132,0.243242437767548,1.18993671266903,TRUE,"pilot",13,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
2,0.791133707475497,0.305121877348386,0.193105816977413,1.38916159797358,TRUE,"pilot",13,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
3,1.29678726288183,0.244626373569338,0.817328381017284,1.77624614474637,TRUE,"pilot",13,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
4,1.14374686065599,0.281952347303505,0.591130414584589,1.69636330672738,TRUE,"pilot",13,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
5,1.20451595181532,0.316780899811483,0.583636797194626,1.82539510643602,TRUE,"pilot",13,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
1,1.03403062819253,0.269541338307429,0.505739312765242,1.56232194361982,TRUE,"pilot",13,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
2,1.10205537445558,0.275602469361815,0.561884460456122,1.64222628845504,TRUE,"pilot",13,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
3,1.29817605850404,0.276745726543986,0.755764401602459,1.84058771540562,TRUE,"pilot",13,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
4,1.52126807619774,0.246894474595378,1.03736379800886,2.00517235438662,TRUE,"pilot",13,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
5,1.01633662228049,0.260065630352418,0.506617353173045,1.52605589138794,TRUE,"pilot",13,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
1,0.66629761820686,0.281955777079017,0.113674449898982,1.21892078651474,TRUE,"pilot",13,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
2,1.73972313562187,0.304556470767225,1.14280342165948,2.33664284958426,TRUE,"pilot",13,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
3,0.919370653042937,0.264360179862173,0.401234221566548,1.43750708451933,TRUE,"pilot",13,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
4,0.816988950918443,0.262886514254361,0.30174085095862,1.33223705087827,TRUE,"pilot",13,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
5,1.53852758558488,0.251297806067065,1.0459929362995,2.03106223487026,TRUE,"pilot",13,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0.2,"both",5,5,26,32
