"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,1.0724325589458,0.272232792788909,0.538866089668782,1.60599902822281,TRUE,"pilot",5,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
2,0.986948381742718,0.2262061156307,0.543592542023844,1.43030422146159,TRUE,"pilot",5,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
3,1.40826827437631,0.23374665200143,0.950133254946692,1.86640329380593,TRUE,"pilot",5,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
4,0.988019038501067,0.2640987757407,0.470394949688176,1.50564312731396,TRUE,"pilot",5,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
5,1.06102707105576,0.252460378197827,0.566213822264662,1.55584031984687,TRUE,"pilot",5,1,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
1,1.065300010949,0.26713068700905,0.541733485245823,1.58886653665218,TRUE,"pilot",5,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
2,1.43937649645273,0.255467537545681,0.938669323644063,1.9400836692614,TRUE,"pilot",5,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
3,0.720146527341112,0.245715638211164,0.238552726008957,1.20174032867327,TRUE,"pilot",5,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
4,1.34163590104185,0.229533818721931,0.891757883112918,1.79151391897078,TRUE,"pilot",5,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
5,0.85728438559081,0.232183190619521,0.402213694160951,1.31235507702067,TRUE,"pilot",5,2,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
1,1.16092862157116,0.242431606192385,0.685771404719892,1.63608583842244,TRUE,"pilot",5,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
2,0.595141949405693,0.226273274665106,0.151654480398146,1.03862941841324,TRUE,"pilot",5,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
3,0.981174426736792,0.230053598734703,0.530277658702945,1.43207119477064,TRUE,"pilot",5,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
4,1.3002721660947,0.22821729422767,0.852974488759288,1.74756984343011,TRUE,"pilot",5,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
5,1.26345183250491,0.192371276922928,0.886411058075989,1.64049260693383,TRUE,"pilot",5,3,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
1,1.31472401288447,0.255175508064739,0.814589207340871,1.81485881842807,TRUE,"pilot",5,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
2,1.22674693633003,0.295139812069513,0.648283534269866,1.8052103383902,TRUE,"pilot",5,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
3,1.02099302943597,0.278075214338596,0.475975624339067,1.56601043453287,TRUE,"pilot",5,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
4,0.832503029675362,0.258640431199863,0.325577099577721,1.339428959773,TRUE,"pilot",5,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
5,1.09959918288994,0.276859937651542,0.556963676330913,1.64223468944897,TRUE,"pilot",5,4,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
1,1.14108340884701,0.257613305865601,0.636170607412134,1.64599621028189,TRUE,"pilot",5,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
2,1.31249490233269,0.264043528466121,0.794979096188213,1.83001070847716,TRUE,"pilot",5,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
3,0.646386431195129,0.219438662258965,0.216294556351908,1.07647830603835,TRUE,"pilot",5,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
4,0.841234445151604,0.25469579676568,0.34203985647714,1.34042903382607,TRUE,"pilot",5,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
5,0.869230307510197,0.252917375073034,0.373521361302641,1.36493925371775,TRUE,"pilot",5,5,5,"Design 5","2x2 Blocking","2x2 Blocking","Blocking",1,0.6,0,"both",5,5,28,30
