"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,1.37060762770386,0.432665257981274,0.522599304698833,2.21861595070889,TRUE,"pilot",52,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,17,41
2,2.17298866974017,0.420319849285745,1.34917690315281,2.99680043632754,TRUE,"pilot",52,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,17,41
3,2.18439312192509,0.389982864413461,1.42004075308694,2.94874549076324,TRUE,"pilot",52,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,17,41
4,2.70527135075795,0.399893890269869,1.9214937281914,3.48904897332451,TRUE,"pilot",52,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,17,41
5,1.1084784877725,0.463554635273512,0.199928097769817,2.01702887777519,TRUE,"pilot",52,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,17,41
1,2.30746837468493,0.439610079950201,1.44584845074176,3.1690882986281,TRUE,"pilot",52,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,16,42
2,1.52498875716504,0.383577073175703,0.773191508445373,2.2767860058847,TRUE,"pilot",52,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,16,42
3,1.84024498443227,0.427119745375351,1.00310566641066,2.67738430245387,TRUE,"pilot",52,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,16,42
4,1.96200540010958,0.390481997828981,1.19667474775353,2.72733605246563,TRUE,"pilot",52,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,16,42
5,1.40768777385891,0.370218328564982,0.682073183454934,2.13330236426289,TRUE,"pilot",52,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,16,42
1,2.39541051219395,0.373593613850174,1.66318048419345,3.12764054019446,TRUE,"pilot",52,3,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,16,42
2,1.49223937177556,0.402182054741065,0.703977029254761,2.28050171429637,TRUE,"pilot",52,3,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,16,42
3,2.03977357141566,0.40079933776565,1.25422130436748,2.82532583846384,TRUE,"pilot",52,3,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,16,42
4,2.2127844413107,0.430003867828912,1.36999234715311,3.05557653546829,TRUE,"pilot",52,3,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,16,42
5,1.52636552943806,0.540257575236745,0.467480139599097,2.58525091927701,TRUE,"pilot",52,3,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,16,42
1,1.97825671529745,0.621427906547584,0.760280399476069,3.19623303111884,TRUE,"pilot",52,4,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,19,39
2,2.37213790555071,0.623749547583276,1.14961125691434,3.59466455418709,TRUE,"pilot",52,4,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,19,39
3,2.31879993507167,0.66936241361692,1.00687371177771,3.63072615836564,TRUE,"pilot",52,4,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,19,39
4,1.78374202598229,0.663387444222087,0.483526527510926,3.08395752445365,TRUE,"pilot",52,4,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,19,39
5,2.44384345824805,0.367662129994729,1.72323892497909,3.164447991517,TRUE,"pilot",52,4,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,19,39
1,1.82794482890995,0.472072951306709,0.902698846273269,2.75319081154663,TRUE,"pilot",52,5,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,17,41
2,2.3375577532983,0.504206372469696,1.3493314224821,3.32578408411449,TRUE,"pilot",52,5,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,17,41
3,2.39258458077939,0.536671053699104,1.34072864398398,3.44444051757479,TRUE,"pilot",52,5,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,17,41
4,2.35864137206028,0.437892026368231,1.50038877126128,3.21689397285927,TRUE,"pilot",52,5,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,17,41
5,2.06259519498068,0.485937111019226,1.11017595863156,3.01501443132981,TRUE,"pilot",52,5,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.8,0,"both",5,5,17,41
