"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,1.11916549514976,0.481964343727437,0.174532739611498,2.06379825068802,TRUE,"pilot",44,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,15,43
2,2.01325659096908,0.46329885566463,1.10520751978778,2.92130566215037,TRUE,"pilot",44,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,15,43
3,2.44838001363662,0.402074125842487,1.66032920786992,3.23643081940332,TRUE,"pilot",44,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,15,43
4,1.18461198237641,0.470026633189847,0.263376709549696,2.10584725520313,TRUE,"pilot",44,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,15,43
5,0.955167608557301,0.494204181261467,-0.0134547877242776,1.92379000483888,TRUE,"pilot",44,1,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,15,43
1,2.42950046725792,0.49433263192357,1.46062631230483,3.39837462221102,TRUE,"pilot",44,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,18,40
2,2.85041386936815,0.47025763932587,1.92872583283462,3.77210190590168,TRUE,"pilot",44,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,18,40
3,1.56996233037762,0.387041679311577,0.811374578411028,2.32855008234421,TRUE,"pilot",44,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,18,40
4,2.52472976852223,0.453653465943735,1.63558531381074,3.41387422323371,TRUE,"pilot",44,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,18,40
5,1.92578422280347,0.485508329098619,0.974205383575954,2.87736306203098,TRUE,"pilot",44,2,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,18,40
1,1.54229437568062,0.472148877605331,0.616899580233164,2.46768917112808,TRUE,"pilot",44,3,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,16,42
2,2.27467417987178,0.497706110142121,1.2991881291077,3.25016023063586,TRUE,"pilot",44,3,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,16,42
3,3.03777042006608,0.528256993607702,2.00240573801358,4.07313510211858,TRUE,"pilot",44,3,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,16,42
4,1.69223737664345,0.439611375644024,0.830614913187052,2.55385984009984,TRUE,"pilot",44,3,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,16,42
5,2.41289331619378,0.391377102348603,1.64580829121687,3.17997834117069,TRUE,"pilot",44,3,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,16,42
1,2.71705477289754,0.451204730930662,1.83270975061935,3.60139979517572,TRUE,"pilot",44,4,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,15,43
2,1.68290563528297,0.40884434714495,0.881585439596078,2.48422583096986,TRUE,"pilot",44,4,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,15,43
3,2.32699623678482,0.407788738533545,1.52774499595805,3.12624747761159,TRUE,"pilot",44,4,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,15,43
4,1.83665765885043,0.437193614153814,0.979773920838054,2.69354139686281,TRUE,"pilot",44,4,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,15,43
5,0.695989696716488,0.426708615747488,-0.140343822041529,1.5323232154745,TRUE,"pilot",44,4,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,15,43
1,2.02386072226819,0.4125910881074,1.21519704923549,2.83252439530088,TRUE,"pilot",44,5,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,16,42
2,1.48466242874981,0.53865443872781,0.428919128730663,2.54040572876895,TRUE,"pilot",44,5,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,16,42
3,1.42092353442763,0.423607454541923,0.590668179942773,2.25117888891249,TRUE,"pilot",44,5,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,16,42
4,1.74498655514196,0.516708510758946,0.732256483549098,2.75771662673482,TRUE,"pilot",44,5,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,16,42
5,1.03035838229144,0.455403193246961,0.137784525082859,1.92293223950002,TRUE,"pilot",44,5,4,"Design 4","Isolation Buffer","Iso. Buffer","Blocking",2,0.6,0.2,"both",5,5,16,42
