"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,0.863769969602087,0.285380990543373,0.30443350626471,1.42310643293946,TRUE,"pilot",32,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0.2,"both",5,5,29,29
2,0.749338542323843,0.238631759795062,0.281628887558108,1.21704819708958,TRUE,"pilot",32,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0.2,"both",5,5,29,29
3,0.812043559695398,0.279828814721397,0.263589161004927,1.36049795838587,TRUE,"pilot",32,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0.2,"both",5,5,29,29
4,1.32319038505104,0.283547277642228,0.767447932957892,1.87893283714419,TRUE,"pilot",32,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0.2,"both",5,5,29,29
5,0.864554007501614,0.287150472962976,0.301749422350539,1.42735859265269,TRUE,"pilot",32,1,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0.2,"both",5,5,29,29
1,1.2137995069319,0.266056891512055,0.692337581729593,1.73526143213421,TRUE,"pilot",32,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0.2,"both",5,5,29,29
2,0.705952126890342,0.280933472087435,0.155332639547182,1.2565716142335,TRUE,"pilot",32,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0.2,"both",5,5,29,29
3,0.754790031459658,0.258446578803099,0.24824404507799,1.26133601784132,TRUE,"pilot",32,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0.2,"both",5,5,29,29
4,1.15728727478246,0.272125282143211,0.62393152249897,1.69064302706596,TRUE,"pilot",32,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0.2,"both",5,5,29,29
5,1.17431744853109,0.269470708780145,0.646164564433521,1.70247033262865,TRUE,"pilot",32,2,8,"Design 8","Incidence-Guided Saturation Regions","Incidence Sat. Regions","Saturation",1,0.8,0.2,"both",5,5,29,29
