"outcome_resample","estimate","se","ci_lower","ci_upper","converged","profile","scenario_id","design_resample","design_id","design_label","design_name","design_short_name","design_group","tau","gamma","rho","spillover_type","n_design_resamples","n_outcome_resamples","n_treated","n_control"
1,1.03244829561187,0.249626190579314,0.543189952478481,1.52170663874525,TRUE,"pilot",15,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
2,0.819835887921726,0.261819990701508,0.306678135714158,1.33299364012929,TRUE,"pilot",15,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
3,1.50280535828133,0.248195554673427,1.01635100999847,1.98925970656419,TRUE,"pilot",15,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
4,0.593614180815435,0.24741891012256,0.108682027881066,1.0785463337498,TRUE,"pilot",15,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
5,0.335500358896241,0.249395978198576,-0.153306776262105,0.824307494054587,TRUE,"pilot",15,1,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
1,1.04417328126282,0.297689823770771,0.460711948108039,1.62763461441761,TRUE,"pilot",15,2,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
2,1.00898834350517,0.300225559399787,0.420557059843197,1.59741962716714,TRUE,"pilot",15,2,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
3,1.00522145717674,0.247275386782369,0.520570604820088,1.4898723095334,TRUE,"pilot",15,2,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
4,1.29982227816898,0.244816432064357,0.819990888499246,1.77965366783872,TRUE,"pilot",15,2,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
5,1.04925356772395,0.216252798764232,0.625405870590071,1.47310126485784,TRUE,"pilot",15,2,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
1,1.16805692564722,0.262832864741066,0.652913976801247,1.6831998744932,TRUE,"pilot",15,3,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
2,1.19954854100079,0.274664822870799,0.661215380353947,1.73788170164763,TRUE,"pilot",15,3,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
3,0.69891308463426,0.236293867662571,0.235785614247948,1.16204055502057,TRUE,"pilot",15,3,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
4,1.25126567894782,0.230286903888065,0.799911641215979,1.70261971667967,TRUE,"pilot",15,3,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
5,1.12132450934716,0.268330129803586,0.595407118965174,1.64724189972915,TRUE,"pilot",15,3,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
1,0.982637671239354,0.261155602694768,0.470782095596759,1.49449324688195,TRUE,"pilot",15,4,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
2,0.617176202212187,0.261448617561746,0.104746327983378,1.129606076441,TRUE,"pilot",15,4,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
3,1.0864292350591,0.278336923792441,0.54089888885825,1.63195958125996,TRUE,"pilot",15,4,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
4,0.849375144540519,0.270782375222132,0.31865144145693,1.38009884762411,TRUE,"pilot",15,4,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
5,1.37308643615974,0.280729726117898,0.822866283578863,1.92330658874061,TRUE,"pilot",15,4,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
1,0.858837103347265,0.264811395144758,0.339816306167734,1.3778579005268,TRUE,"pilot",15,5,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
2,1.05415277828052,0.248522673894832,0.567057288105059,1.54124826845599,TRUE,"pilot",15,5,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
3,1.44732318311204,0.217927765955148,1.02019261060867,1.8744537556154,TRUE,"pilot",15,5,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
4,0.875742090379395,0.269179432747968,0.348160096814456,1.40332408394433,TRUE,"pilot",15,5,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
5,1.29692469687674,0.245323477711077,0.816099516000918,1.77774987775257,TRUE,"pilot",15,5,7,"Design 7","Balanced Halves","Bal. Halves","Stratified",1,0.6,0.2,"both",5,5,28,30
