"","bias","bias.abs","variance","MSE"
"1",-0.0178089693098193,0.0178089693098193,0.00450718152305237,0.00473419728046941
"2",-0.00659310597496662,0.00659310597496662,0.00153673996561502,0.00154947421269986
"3",0.00394617505714741,0.00394617505714741,0.000820848462468814,0.00082000379080109
"4",0.00635629869053984,0.00635629869053984,0.00102227578106652,0.00104223279848855
"5",-0.00123466224997181,0.00123466224997181,0.00123606776528085,0.00121287080084674
"6",0.00341093713977733,0.00341093713977733,0.000446803459462792,0.000449501882445048
"7",0.00106007698999111,0.00106007698999111,0.00138002820084571,0.00135355140005351
"8",-0.00522958835731636,0.00522958835731636,0.000909441150438895,0.000918600921817096
"9",-0.00142014742985247,0.00142014742985247,0.000914889208639046,0.000898608243188782
"10",-0.00363433660217331,0.00363433660217331,0.00895465693968257,0.00878877220342681
"11",-0.00182324669662053,0.00182324669662053,0.00449050047025564,0.00440401468936726
"12",-0.00959756158543863,0.00959756158543863,0.0148623397788485,0.0146572061716578
"13",0.00702512603103826,0.00702512603103826,0.0125418837238298,0.0123403984451052
"14",0.000694567860137478,0.000694567860137478,0.00417086824650331,0.00408793330608558
"15",-0.0345197948293468,0.0345197948293468,0.023951680276579,0.0246642629061076
"16",0.00183523042139814,0.00183523042139814,0.000668542919756041,0.000658540132060545
"17",-0.00597959745502463,0.00597959745502463,0.000793777473824439,0.000813657510072087
"18",-0.0110117287594689,0.0110117287594689,0.00102864302101891,0.00112932833087064
"19",0.00189089052718089,0.00189089052718089,0.00120203680605028,0.00118157153691506
"20",0.0111744222470166,0.0111744222470166,0.00405867140403498,0.00410236568850891
"21",0.0115953859028278,0.0115953859028278,0.00892601391618397,0.00888194661209579
"22",-0.00315047106196108,0.00315047106196108,0.00446321297088271,0.00438387417937731
"23",0.00641763480399291,0.00641763480399291,0.00871957535413878,0.00858636988353343
"24",-0.0219411066384322,0.0219411066384322,0.00815425295304601,0.00847258005450414
"25",0.0036155720100256,0.0036155720100256,0.00375112470064747,0.00368917456759421
"26",0.00484624827131207,0.00484624827131207,0.00292511724830085,0.00289010102564203
"27",-0.00772892621519921,0.00772892621519921,0.0104426784322407,0.0102935611640358
"28",-0.00772242760240008,0.00772242760240008,0.0557373081315785,0.0546821978570212
"29",-0.00137218687039828,0.00137218687039828,0.00500840888542383,0.00491012360452265
"30",0.00851393203517886,0.00851393203517886,0.00409656272104562,0.00408711850532435
"31",-0.0209180166331259,0.0209180166331259,0.0169934551012841,0.0170911494191221
"32",0.00315808928015702,0.00315808928015702,0.00113717511635675,0.00112440514193106
"33",-0.00426375123658742,0.00426375123658742,0.000786981166604428,0.00078942111787984
"34",0.0060056864805588,0.0060056864805588,0.000709839293129325,0.000731710777369506
"35",0.00550930477994865,0.00550930477994865,0.00143293762563259,0.00143463131227831
"36",0.00013240255759073,0.00013240255759073,0.000964126029417035,0.000944861039265951
"37",0.00668898761635884,0.00668898761635884,0.00121680873574175,0.00123721511635872
"38",-0.00699583011477549,0.00699583011477549,0.00125050081148187,0.00127443243424704
"39",-0.0020014202074577,0.0020014202074577,0.00149718735011671,0.0014712492859612
"40",-0.00861718467537707,0.00861718467537707,0.00244062006660838,0.00246606353700576
"41",-0.00776755030497781,0.00776755030497781,0.00357371280837736,0.00356257338995018
"42",0.00479766611436047,0.00479766611436047,0.00796526564624805,0.00782897793346797
"43",0.0211292325205695,0.0211292325205695,0.0671246539051405,0.066228605293946
"44",0.00121574985883767,0.00121574985883767,0.0112710765331404,0.0110471330501968
"45",-0.0470086752977053,0.0470086752977053,0.0178370679152417,0.019690142110182
"46",-0.00926747854452733,0.00926747854452733,0.00344381923691747,0.00346082901075239
"47",0.00416937817168922,0.00416937817168922,0.00855549653950952,0.00840177032305789
"48",-0.0227650320779243,0.0227650320779243,0.0101317431913007,0.0104473550129836
"49",0.00303693732271651,0.00303693732271651,0.00406882530826203,0.0039966717903989
"50",0.012062620163838,0.012062620163838,0.00774536627167088,0.00773596575145449
"51",-0.0013540132425249,0.0013540132425249,0.0044902069634823,0.00440223617607359
"52",-0.00392004648900172,0.00392004648900172,0.00106418764719919,0.00105827065873114
"53",0.0027116759365785,0.0027116759365785,0.00104248669525029,0.0010289901477303
"54",-0.004515869645004,0.004515869645004,0.00207090165139988,0.00204987669702255
"55",-0.00229422013599632,0.00229422013599632,0.0012253795059642,0.00120613536187733
"56",-0.0343704732293723,0.0343704732293723,0.0134349188618584,0.0143475499146322
"57",0.00348499592530667,0.00348499592530667,0.00566860138207347,0.00556737455103141
"58",0.00467965177522683,0.00467965177522683,0.00318643349857573,0.0031446039693416
"59",-0.00512064010920841,0.00512064010920841,0.00327967129323686,0.00324029882250016
"60",-0.00514302254952605,0.00514302254952605,0.00317145758080801,0.00313447911013678
"61",0.0017344467474396,0.0017344467474396,0.00632619539378952,0.00620267979143343
"62",0.00343392021572042,0.00343392021572042,0.000808718116074422,0.000804335561800867
"63",-0.0013568799396739,0.0013568799396739,0.000885028192909852,0.000869168752222344
"64",-0.001427214484547,0.001427214484547,0.00153448632707139,0.00150583354171486
"65",0.00425416126432415,0.00425416126432415,0.000601132887075384,0.000607208117396753
"66",0.00461217613809108,0.00461217613809108,0.00148409969825255,0.00147568987301628
"67",0.00149522253113537,0.00149522253113537,0.000695233699872259,0.000683564716292429
"68",-0.00496060376879445,0.00496060376879445,0.000577831600109351,0.000590882557858142
"69",-0.00940629419864308,0.00940629419864308,0.00125317236598831,0.00131658728921997
"70",0.00325253601154864,0.00325253601154864,0.00312987399264055,0.00307785550329416
